,text,label
2180, kepi olile tyasai chunawama jau bhaneko hoina.!!! choraharu !!! samghiyata 123 kharej gar holiwainako jara!!!,0
2181," rabi sarakae gunagan gaun majjale gaun tar anyay wirudda pani rabi sarale jastai awaj uthaun a aphnae thaun bat ,,, natra rabi sar kae man pani khusi hudain gunagan gaera ,,,, anyay nagaraaim,,, nasahaaim ,,, 🙏🙏🙏",0
2182, pashu mantri bhanada kamta majja aayanani,0
2183, kati khayo yae prahari prabhakta dinesharaj mainali le sale ke hamile sadakama utrera banki bas jalaun parne hae ...,0
2184, garne ke sar gayar goli thoknu paryo sar,0
2185, yo desh lai milai milai bhag lai lai sake,0
2186, sala mantri haru galat garera sidhakura ma kin bolna aaun darauchhan,0
2187, kamenta dekhnuhune harule sab gardinuhola,0
2188, rabi sar ab kriket wiwad bare chatur bahadur chanda ko pani intabhiu linusna sar 🙏🙏🙏🙏🙏😥😥😥plz,0
2189, malai hajurako whatsap wa imo namnar chahiyo,0
2190, mat bhanchhu samghiyata ghando bho,0
2191," namaskar rawi sar telibhijan change garnubhayo pahilako karyakram ko nam ""sidha kura janatasamga"" thiyo bhane ahile matra ""sidha kura"" tar janatasamg bhanne shabda jodiena kin ? tapaim le janatasamg ta jasari ni jodinu parchha ra ab karyakram ko nam pani janatako chaso gunaso ko karyakram ""tattato khabar janatasamga"" rakhda hudain rabi sar ki kaso",0
2192, mero desh nepal !!!,0
2193, kamgres kae kuro nagar bhai ... tanlai raksi badhi bhako ho ra?,0
2194, salam chha daju,0
2195, yasabat sampurna pashuharu prati parna gaeko asar prati kshamaprarthi chhu.,0
2196, yasabat sampurna pashuharu prati parna gaeko asar prati kshamaprarthi chhu.,0
2197, yasabat sampurna pashuharu prati parna gaeko asar prati kshamaprarthi chhu.,0
2198, mantri ta komama pugyo hola ahile ta !!!,0
2199, pashumantri hahaha,0
2200, merae desh nepal,0
2201," Bagmati pradesh ka janatale ghokrethyak laera kalo maso dalera bajar parikrama garaunu ni ke herera baseko murtiharu,",0
2202, dami karyakram,0
2203, pashu mantri 😃😃😃😃😃😃😃😃,0
2204, makuneko tim sabai abasarabadi chor dakaharu chhan .,0
2205," bam hanne janmiyako chhaina,",0
2206, samajabadi le dherai pragati garla jasto chha. chhi chhi,0
2207, dis laik garne sabai chor huna.,0
2208, hatyara lai phansi die hunchha,0
2209, sakni bhay radika banaharule desh .,0
2210, sidha kura heriyo🎐,0
2211, pradesh samrachanako charam durupayog,0
2212, masu bhatama nabikera bhot dimda bibek prayog garnu paryo ..,0
2213, nalayak sarakar .,0
2214, yo sereko sarakarale jhan desh dubae hau . janta haru kin boldain .,0
2215," nepal lai maya garne nepali janata lai mero binti chha! aaudo chunab ma 2wata parti lai matra bhot dinusa, emale ya kangresa. prachanda,makune, baburam ka parti sabai bichauliya, dalal parti ho. kahile ko sanga kahile ko sanga milera sattama ma jagir khai ‌rahane yiniharu ko plan ho ra nepal ka samsad 5barsa‌ chalnai na dine ra nepal awikasit rahirahan ‌bidesika dalal huna.",0
2216, nepali man,0
2217, Kathmandu ke sutekai ho ta yo nirjiw nai ho kunai samg thorai samarthya pani chhain yati ashikshit chhan hain bhane yasta haribijog manakhusi gardani aankha chimmai chhat aaphule tireko kar ko yati durupayog garda hannus na ho sampurna Kathmandu basile dhungale,0
2218, je hunchha Kailali Kanchanpurama hunchha.,0
2219, herahai mcc pas garchhu bhanera lagi pareka neta ho ab timi haru lai pani gaun parbes sahar parbes garaun nishedh sabai janta eka hune chhna timi haru bhotamagna aaune jo sukai pati lai bhate karbahi garna jarurat chha ani bikas nagarne neta lai sabai thaunma parbes nishedh garau,0
2220, rabi sar tapaimle ekadam galat bolnu bho yi chor haru lai pashu bhanera pashu ko manahani garnu bho yini haru ko bhanda ta pashu ko badi ijjat garinchha nepal ma goru ra kukur lai puja garne deshama yesta aparadhi chor haru lai karipaya pashu san tulana nagardinu karipaya pashu ko beijjat nagardinu 🙏🙏,0
2221, rabidai pudasaini ghatna dekhi tapaiko chitra prophailama rakheko chhu ra tapai bat maile pani bahut aasa gareko chhu . tapaim jasari pani rajaniti ma aaunu parchha bholi hain aajaai aaunu parchha aant garnuhos . samay yahi ho samayale parkhane chhain . pahila hajur agadi ta niskanu pachhadi ta duniyan lagihalchha .,0
2222, Kailali pani ab eka nambar ma ganiyo gunda giri garne thaun thukka muji haru tini harulai ni phasi diun,0
2223, yo nalayak nalayak sarakar ko ni kam chhain .,0
2224, yo kisan ra sarakhar nagarapalika chor kalo bajari ko kuram lidden kura mel khanchha ki prarchande kapi makune ko kura mel khanchha bhanideu ta sahara janta sathi haru neta lai chor bhanchha ma thiyakkai mel khayo khaena lu bhanau ko rait lidden ki prarchande ya kepi makune,0
2225, namaskar rabi dai,0
2226, ab suru gariwo,0
2227, je khojeko tei pae kin sor batis watai banae bhaigoni sanagiyeta chaiekohoin ??? lukhaao khudo mukhaudo,0
2228, tyo mukhya mantri ko namama kalanka ho,0
2229, ma aahisake sidakura herna tapai ni aunu hola,0
2230, damdar,0
2231, pasu nai raichh yo mukhyamantri chor,0
2232, thukka mukhya mantri ko buddhi,0
2233, raja chahieko ho ab .,0
2234, yo kae yar pagal rawi ji,0
2235, deuwa jasta pradhanamantri ra samghiyataka pandhere mantri bhaera deshako yo awastha bhayo.,0
2236, wiswa kai thulo samghiyata ra ganatantrik muluk bharatama gabhidiera sikkimako jastai karako bhar bisaunu parchha. 🙏🙏,0
2237, rabi dai namaskar hajurale chalaunu bhayakae karyakram sidhakura janata dekhi Gelaxy 4k bhay eka dekhi ahile samma nachhutai herne garekae chhu . kunai kunai bhagama kunai na kunai kura chhutyaunu bhayakae haeki ke hae tyae hajur aphai jannu hajur sanag baelne adhikar chha saedhne adhikar huda huda pani kin daraunu . yahi yae bhagama hatyakae barema pulis sanag garekae teliphaen sambadama eka mahina huda pani kin aparadhi samaun nasakekae bhanera saedhne at garnu bhayan pulis prasasanalai saeche jastae prasna garnu bhayan kada hisab le chitta bujhdae prasna saedhnu haela,0
2238, ab pasu mantri gagan thapa,0
2239, m c c bat paisa aaudaichh gadi kinna lai,0
2240, o barai nepal,0
2241, nilam dahal,0
2242, khoi tapaiharu,0
2243, yo gaunko thitto ma,0
2244, dalal bhagau desh bachau,0
2245, lutan sake lut nepal mai chha chhut,0
2246, gaun pasna nishedh garau,0
2247, mahesh basnet ra kepi oli prachanda dekhi lastai dar manne rahechhna !,0
2248, junasukai midiyama pani kin prachanda kai nam liera bolnuparne khas karan ????,0
2249, pashu mantri ko la bhannu ta ?,0
2250, medikal maphiya rajendra prasad pande,0
2251, phata netalai,0
2252, thukka Bagmati pradesh ka gu mantri,0
2253, anis khalin rai bachau abhiyan ko utheko 4/5 karod bat sahayog garnu sakidain ?jab anis khalin le jel huda yadi ma niklera mero namama bacheko rakam ma jastai waideshik rojagar pidama pareko sahayog garchhu bhaneka thie tar harek charan janata bat sahayog ko aachana garnu kati uchit chha.?esta abhiyan ma utheka aawasyakata bhanda badi bhaeka rakam ko kin khojiniti hudaina?abhiyan le aaphno matrai pariwar ko pida dekhne tar aam janata dui char lakh nahuda barsau dekhi ghar jan napaunale bado dukh lagnu swabhabik ho.dherai palta uthaeiyeka abhiyan haruma aawasyakata bhanda badi rakam uthaie pani tyo rakam harulai samuchit byabsthapan gareko paidaina.byktigat prayojan ma rakam kharcha garnale samasya pareka aam nepali haruko pidama rakam uthaun abhiyan thaldainana.jasle garda pidak haru roera basnu parne badhyata chha,0
2254, ma ku ne tamasa,0
2255," ma malesiya dekhi herchhu niyamit sidha kura rawi lamichhane sang yo karyakram sabbai nepaliharuko man mastiskama basna sakne karyakram herda yasto lagchha !! rawi sarale ubhiyar panch minet jun kura bolnu hunchha ! tyo kura maile nai boleko jastai lagchha ! hami sara nepali tapaiko sathama chhau jay rawi sar jay nepal ,,,",0
2256, w rabi sir..suruwati tapaiko prastuti le ta tahalka machayo. yi mantrilai kattu kholera bajar ghumaunu parchha . yo madhab gutaka manchhe haru khana khaeka hun mantralay bhatkaun gaeka hun . yi mantri ko tatkal rajinama magna aawasyak chha,0
2257, tapaimko sangiyata hae ni ta rabi sar kin risaunu hunchha,0
2258, karyakramako shuruaatama boleko sabdaharu damadar chha .tapaim lai dhanyawad chha rawi sar 👍️👍️🙏🙏,0
2259, namaskar rawi sar tapaimko karyakramako suruwatama bolne shabdaharu lai mero sadhaimbhari hardik naman gardachhu🙏🙏🙏🙏💕💕💕,0
2260," nuhaunda mayal nagae,a sabun laera michnuhos",0
2261, rabi sarako asali phyanale yata thichnuhos,0
2262, heraum kati jana rahechhaum?,0
2263, samman chha rabi sar 🙏🙏🙏hajur lagayat sampurna gyaleksi 4 ke timaharulai 🙏🙏🙏🙏❤️❤️❤️🇳🇵🇳🇵🇳🇵🇧🇭🇧🇭🇧🇭🇧🇭,0
2264, jindagima buba aama dekhi arko biswas bharosa lagne manchhe bhanekai rabi sar ho mero lagi,0
2265, karyakram sadhai damadar nai hune garchha,0
2266, anjanama bahek janijani kasaiko jyan marne jo kohilai marityuudanda sajay hunuparchha bhanne jati yata aaunuhola 🙏,0
2267, har din sidha kura damadar ra beglai anubhaw ko sath herna majja lagchha 🙏🇳🇵🙏🇳🇵👇️👇️,0
2268, sidha kura naheri nindrai lagdain jhan aaj mukhyamantri ko aajako bishayale ratabhari majjale nindra lagne gari jhataro dinu bhaeko chha khusi kasari byaktagarau rabi dai tapaim prati uchcha samman🙏🙏,0
2269, wa! surukai bhanai aam janatako aawaj ho. salam chha rawi ji 👍️👍️🙏🙏♥️♥️,0
2270, ab jagau yuwaharu aaune chunawama yiniharuko patta sab garnu parchha.ab rajendra linidel raprapa jindabada!!!,0
2271," bhagawan ko brardan nai ho bolne tarika rawi sar lai ,,hajur ko aawaj bhaneko najata kai aawaj ho ,, rawi sar hajurko aawaj lai ,, mero hariday dekhi nai naman 🙏🙏👍️👍️",0
2272," ahile samma chhatima hat rakhera bhannuhosa, sidhakura eka bhag pani chhutako chhuin bhanne kati jana hununchha?",0
2273, rabi dai bolima goli bhako dai ho sana tina ta bolile dhalchhan 🙏🙏❤️❤️❤️,0
2274, rawi sarako harek karyakram damadar lagchha.🙏,0
2275, panch minet boleko yathartha bulanda aawaj rawi sar 👍️,0
2276, karyakramako shuruaatama boleko sabdaharu damadar chha .tapaim lai dhanyawad chha rawi sar,0
2277, samghiyata kharej garnu parchha yasako lagi ra. pa. ka nawanirwachit adhyaksha rajendra linden lai sath sahayog garnu parchha.,0
2278, dherai ram्ro karyakram sidha kura .. rabi sar ko namai kaphi chha.👆️,0
2279, #sampurna pashuharuma parna gaeko asar prati kshamaprarthi chhau (yo punch line chitta bujhyo),0
2280, jab samma sanghiyata arthat samsadiy wyawastha antye hundain yastai hunchha nepal ma .. ab ko bikalpa RIGHT TO REJECT ani RIGHT TO RECALL ra janata bat prataksya nirwachit karyakari pranali bahek arko kunai wikalpa chhain .. jay nepal 🇳🇵🇳🇵🇳🇵,0
2281, sampurna pashuharuma parna gaeko asar prati kshama prarthi chhu.,0
2282, hiro hamro ani hamro singo nepalako san hajur 🙏🙏 rabi sar 🙏🙏🙏,0
2283, sidha kura hernu suru gariyo❤️❤️,0
2284, aaphno selfi lin 1 second lagchha tar jindagiko image banaun purai jindagi pani kam hunchha 🙏abakae ash hajur matrai baki,0
2285, rabi sar ko hajur ko yo prastuti dekhera hajur lai salam chh🙏🙏🙏🙏❣️❣️,0
2286," aaune chunawama jun partile samghiyata kharejiko mudda bokchha tyasalai jitaunuparchha ,nepali janata aakha kholne bela bhayo !",0
2287, bekame mukhya mantriko kukarmako bare kharchieka shabdaharu utkarista. tar yasta nalayak neta mantriharuko lagi kahilesamma yasari samay dine rabi sara.,0
2288, ab balen dai sang hamro rabi dai pani uthnu paryo hami janatako sadhaim sath hunechha❤️❤️❤️,0
2289," Kailali ma bigat 2.3 mahinama,, daralagdo ghatana ghatana haru ghatiraheko chhan ,,, gaun ghar ma basna daralagdo awastha aaisakeko chha,, prahari prasasan le ke herera baseko chha,,,, hatyara lai aajaiban karagar chalan gariyos,,,",0
2290, mantri ta mantri tar pashu kati majja lauchh sunna pani😆😆sahi bhannu bho rabi dai hajur lai salam chha 🙏🙏♥️♥️🌹🌹,0
2291, desh yasto halat pugda pani janata aakhir kin chup chhan nepali janata nabolnuko karan kehola yasari janata chup lagne ho bhane netaharu ta jhan matin lage ta gathe,0
2292, 👈dherai nai ram्ro chha prastuti rawi sar 👌 sathiharu yata pani bhijit garaun🙏,0
2293, samman chha rabi sar ani hajur ko tim lai,0
2294, namaskar rabi sara.🙏🇳🇵kati chittabujhdo kura garnu bhayo.,0
2295, he ram kati himmat ho rakshas haru eka manis lai rukh ma bamdhi nango pari ghanti katne himmat rakshas hun phansi dinu parchha...😭😭,0
2296, karyakram bhanda pahila hajurako prastuti atyantai mahattwapurna lagchha .bal ta garirahanu bhaeko chha.yae deshama sachcha wyaktiko kati kadar hunchha ra? hami sada hajukae sath sapartama chhaai.hardik dhanyawad chha.,0
2297," Hats off Rabi !yi luteraharu yati nirlajja chhan ki, jati bhane pani kehi hunewala chhain . ab ta janata le sidhai karbahi garnu pardachh",0
2298, hain kailalima yasari kin hatya haru hundai gairachh .suraksha kam bhayako bhanauki hatya garne hatyara haruko dada gariri ho yo.😭😭😭😭😭😭😭😭😭,0
2299, Morangma je garnu bhayo dherai ram्ro garnu bhayo ab desh bharinai neta bahiskar abhiyan chalaunu parchha 👍️,0
2300, sabaile aa-aaphno thaunma yasari nai neta harulai aaphno thaunma kei nagarne netaharulai bahiskar tatha ghachaghachaune garnu parne hai!,0
2301, bihanai bistara batai rabi daiko karyakram herda uhako josilo abhiwyakti le yesto jadoko pyaro nindra pani kahan janchha kahan. salute rabi dai.,0
2302, jasari bhaeni hami pidit le chadai nyay paunai paro🙏😓,0
2303, 👈dherai nai ram्ro chha prastuti rawi sar 👌 sathiharu yata pani bhijit garaun🙏,0
2304, jahan kawi pugdain tyahan pugchha rawi katarabat herdaichhu. ma sagai koko hunuhunchha ho?,0
2305, damadar rabi sar 🙏✌✌❤ yo chara/ pamch minat sunirahu jasto ...,0
2306, ao mai gad rabi daiko akros dai ab ta kehi garnai parchha maidan ma aunu,0
2307, rabi ji ko karyakram sadhai nai uchcha stharama hunchha kinaki niswartha bhawana ra desh ra janata pratiko chinta nai unko prathamikata ma parchha ra ajhai kada bhaera betithi ko jaro ukhelnu hunechha.,0
2308, sachet 1 num pradesh yuba tatha janasamuday haru salama🇳🇵,0
2309, bagamati pradeshako sarakarako mukhya mantri jasta bidhipaddati phalakne mantrilai satama puryaunnama bigatama samarthan chahi rabi lamichhaneko pani thiyo hai hamile samajhiraheka chhau,0
2310, sidha kura naheri nindrai lagdain bhanya rawi sar ko panch minet ko damadar prastuti kada nai hunchha ❤️❤️❤️❤️,0
2311, rabi dai ko pahilo 5 minet ko damadar prastuti nai kaphi chha rabi dai kati aant ra himmat chha bhanne.,0
2312, badhai chha rabi sar lagayat sampurna tim lai nepali san man bhaeka hirae mahanayak hun,0
2313, rabi sar yo hatyako pardaphas hunuparchha,0
2314, rabi dai ab sidha kura karyakram haptama 3 patak matra nabhaera dainak rupama prasaran garnuparyo.🙏🙏,0
2315, rabi daiko ‌‌‍5 minetako damadar boli sunda aananda aaune sathi haru yata hajir hum 🙏🙏🙏🙏🙏🙏🙏🙏,0
2316, tesai hot rajemdra liड़delle gauma netalai chorabhanchhan bhaneko kamai choragaresi ke janatale choranabhanera neta bhanchhanta,0
2317, desh tatha widesh bat sidha kura nachhutai hernuhune sampurna darshak mahanubhaw haru aaunuhos hami sag jodinuhos dhanyawad ahile katara🇶🇦 dekhi herdaichhu,0
2318, rawi dai ko phyan koko hunuhunchha yata hajir haum ta🙏♥️🇳🇵,0
2319, agadi pachhadi nagari lagatar herine ekamatra 🌶️🌶️karyakram sidhakura 🇳🇵🇳🇵jay nepala.,0
2320, hajurako yo damdar aawajale chhuttai kisimako urja milchha🙏❤️❤️,0
2321, suruwatako 5 minetako prastuti kya damadar chha rabi dajuko pashu-mantri .......wahan kya maja aayo ...pashu-lai pashu-bhannu kunai galti chhain yahan.jay rabi jay desh ..,0
2322, chahiyo chahiyo chahiyo ....yo deshako sab netaharulai goli hanne manchhe chahiyo .,0
2323, sabai telibhijan herchhu tar yasto dekhaun rabiko sidhakurale matra garchhu aru telibhijan sab jhole hun jasto lagchha,0
2324, sanghiyata kharej nagaresamma yastai lutatrantra machchairahanchhan sabaile palaipalo,0
2325," deshale khojeko manchhe ho tapai aaha kati ram्ro kura ani kam aagami dinam pradhanamantri hune pakka badhai chha,,rabi sar",0
2326, Oh my god...hajurako himmat pashu mantri 🤣🤣🤣 khub majja aayo rabi sar,0
2327, sahi bhannu bhayo rawi sar ❤️❤️❤️,0
2328, bolima dam chha rabi dai🙏❤️🇳🇵,0
2329, rabi dai tapaiko big phen ho ajhai ram्ro gardai janu hola hami sabai tapaiko sat ma chhu,0
2330, sida kura karyakram herna chhutai majja auchha.,0
2331, damadar ... yi chhaeterajale desh lutera sakne bhae,0
2332, rabi sar pradhanamantri na bhaesamma yo desh ko muhar pheridain,0
2333, nepalako pradhanamantri rabi sar hunuparchha .,0
2334, rabi sarale jati ghokro phutni gari karay pani kehi bhayan ab ke garni hola ra nepal aamalai bachaune hola,0
2335, hariday dekhinai dhanyawad rabi sar,0
2336, yasaigari sadhai garib ra piditako sathama rahanuhola,0
2337, rabisar tapaimko aajako 7minet sarai ram्ro gayo yae Bagmati pradeshako mukhyamantri pandele pandekhanadanakae beijja garyae nalayak le rip matra bhanchhu ...,0
2338, 40 din pahila bhupendra baduwal ani ahile arjun ko tyahi thaunma ...ke herera baseko chha polis prasasan ... marneharulai rajanitik bachaune yasto chha desh ko halat,0
2339, samghiyata asaphal garna aru kohi chahidain . yinai janapratinidhiharuka gatiwidhiharu kaphi chhan . pablik parsa (kara) ko durupayog wiruddha sabaile pratikar garnuko biklap chhain .,0
2340, hajurako prasatuti jahile pani damadar rahanchh🙏,0
2341, samghiyata ra ganatantra ko lagi pratyek nepali janata bechinu parchha bistarai mantri ra neta palnalai kahile jagchhau bheda ho ki phaleko haddi chuserai baschhau?,0
2342," desh yasari dinakhahadai lutida pani ab sahi samay aepachhi bhandai kati barsha patrakaritama rumalinuhunchha rawi ji??ab dhila hun lagisakyae,,plz go ahead",0
2343, wow rabi dai🙏🙏🙏❤️❤️❤️i am so proud of you sir❤️🙏🙏🇳🇵🇳🇵🇳🇵khasama bhagawan hunuhunchha bhane hajur jastai 9 jana matra aru hunuhunthyo .😪😪😪😪malai dherai kehi bolnu chhain sar😪🙏bas mero najarama hajur bhagawan ho sar🙏🙏🙏,0
